451,00:59.2,4250 ,0,0.016556700 ,0.01587150 
452,01:01.8,4255 ,0,0.016936400 ,0.01585020 
453,01:01.8,4260 ,0,0.017288200 ,0.01582740 
454,01:01.9,4265 ,0,0.017645000 ,0.01579600 
455,01:02.0,4270 ,0,0.018008500 ,0.01575600 
456,01:02.1,4275 ,0,0.018378600 ,0.01570650 
457,01:02.2,4280 ,0,0.018753400 ,0.01564760 
458,01:02.3,4285 ,0,0.019135200 ,0.01557780 
459,01:02.3,4290 ,0,0.019523900 ,0.01549680 
460,01:02.4,4295 ,0,0.019917900 ,0.01540440 
461,01:02.5,4300 ,0,0.020318100 ,0.01529970 
462,01:02.6,4305 ,0,0.020725300 ,0.01518140 
463,01:02.7,4310 ,0,0.021137800 ,0.01504940 
464,01:02.8,4315 ,0,0.021555300 ,0.01490290 
465,01:02.9,4320 ,0,0.021976600 ,0.01474190 
466,01:03.0,4325 ,0,0.022402300 ,0.01456490 
